test_csv,idx,chosen_budget,best_budget,correct,tokens,utility,p_correct_128,p_correct_256,p_correct_512
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,18,128,128,1,141.0,0.95869140625,0.6378437635101668,0.7802249217188054,0.8808640033639502
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,19,128,128,1,139.0,0.95927734375,0.5692784092285309,0.6507317436858121,0.8813724974510945
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,20,256,256,1,267.0,0.92177734375,0.39121555432997207,0.6292960588304465,0.8272292051693783
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,21,256,256,1,288.0,0.915625,0.3519746134975269,0.5823547826950374,0.8095832389636933
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,22,256,256,1,269.0,0.92119140625,0.41640518998469594,0.6891148822578813,0.8638808518491279
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,23,128,256,0,139.0,-0.040722656249999996,0.470324667807299,0.5910264489740649,0.8651589355094117
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,24,256,128,1,271.0,0.92060546875,0.2711288449719614,0.5968086903920272,0.8265738305647156
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,25,256,128,1,269.0,0.92119140625,0.4724284498351241,0.7038170336753361,0.8320250145902994
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,26,128,128,0,143.0,-0.04189453125,0.5926089747747506,0.6527724547292985,0.8249438472364159
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,27,256,512,0,288.0,-0.08437499999999999,0.406242184405656,0.6462939547680034,0.8160471919449933
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,28,512,512,1,523.0,0.84677734375,0.32304366922540906,0.4418848945118377,0.8695609345387246
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,29,128,128,0,141.0,-0.04130859375,0.24904316533873755,0.41404595386423537,0.6021677342452484
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,30,256,128,1,260.0,0.923828125,0.4682931498800941,0.6679473218157227,0.8961798156698422
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,31,512,128,1,516.0,0.848828125,0.3900173594216003,0.4978244053269418,0.8636032153823677
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,32,128,128,1,160.0,0.953125,0.6750880588267277,0.7892710157526185,0.921303107834936
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,33,256,128,1,269.0,0.92119140625,0.5212548127526124,0.7571919860612587,0.8353995397728848
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,34,256,256,1,269.0,0.92119140625,0.3843586268260215,0.6419800933693403,0.8045306105209613
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,35,256,512,0,288.0,-0.08437499999999999,0.21332598428414087,0.5384141905422248,0.712312238027864
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,36,128,128,1,141.0,0.95869140625,0.7191864088990189,0.8191453482938893,0.8961452391783682
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,37,256,256,1,269.0,0.92119140625,0.4290820196233825,0.6353063876968186,0.8232692469799152
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,38,256,256,1,269.0,0.92119140625,0.42846457205121324,0.6770048053951674,0.8408812751185192
methods/01_adathink/results/per_sample_Qwen3_8B_20260228_165750.csv,39,512,128,1,533.0,0.84384765625,0.30652464018196346,0.5407645626670615,0.8199555132985945
